EC	modelRxn	kcat_1/sec	KeggID		Commentary	Organism	LigandStructureID	literature	EC_KeggID	tax_dist
6.3.4.2		6.7	C00064 	cpd:C00064   L-Glutamine; L-2-Aminoglutaramic acid	pH 8.0, wild-type enzyme	Escherichia coli	96	648963	6.3.4.2C00064 	21
6.3.4.2		8.1	C00064 	cpd:C00064   L-Glutamine; L-2-Aminoglutaramic acid	pH 8.0, recombinant His6-tagged enzyme	Escherichia coli	96	648963	6.3.4.2C00064 	21
2.2.1.2		13	C00118	cpd:C00118   D-Glyceraldehyde 3-phosphate; (2R)-2-Hydroxy-3-(phosphonooxy)-propanal; Glyceraldehyde 3-phosphate	wild-type, pH 8.5, 30&degC	Escherichia coli	473	719298	2.2.1.2C00118	21
6.3.4.2		8.2	C00044 	cpd:C00044   GTP; Guanosine 5'-triphosphate	0.2 mM guanosine	Escherichia coli	35	674909	6.3.4.2C00044 	21
6.3.4.2		10.3	C00044 	cpd:C00044   GTP; Guanosine 5'-triphosphate	0.1 mM guanosine	Escherichia coli	35	674909	6.3.4.2C00044 	21
6.3.4.2		10.6	C00044 	cpd:C00044   GTP; Guanosine 5'-triphosphate	no guanosine	Escherichia coli	35	674909	6.3.4.2C00044 	21
2.2.1.6		5.47	C00168	cpd:C00168   Hydroxypyruvate; Hydroxypyruvic acid; 3-Hydroxypyruvate; 3-Hydroxypyruvic acid	no guanosine	Escherichia coli	326	659590	2.2.1.6C00168	21
2.6.1.1		0.305	C00047	cpd:C00047   L-Lysine; Lysine acid; 2,6-Diaminohexanoic acid	wild-type enzyme	Escherichia coli	128	658335	2.6.1.1C00047	21
2.6.1.42		17	C00073	cpd:C00073   L-Methionine; Methionine; L-2-Amino-4methylthiobutyric acid	pH 8.0, 25&degC	Escherichia coli	83	640030	2.6.1.42C00073	21
1.1.1.49		288	C00003	cpd:C00003   NAD+; NAD; Nicotinamide adenine dinucleotide; DPN; Diphosphopyridine nucleotide; Nadide; beta-NAD+	25&Acirc&degC, pH 8.0	Escherichia coli	4	722244	1.1.1.49C00003	21
1.1.1.49		288	C00003	cpd:C00003   NAD+; NAD; Nicotinamide adenine dinucleotide; DPN; Diphosphopyridine nucleotide; Nadide; beta-NAD+	wild type enzyme, at pH 8.2 and 25&Acirc&degC	Escherichia coli	4	741254	1.1.1.49C00003	21
1.1.1.85		69	C00003	cpd:C00003   NAD+; NAD; Nicotinamide adenine dinucleotide; DPN; Diphosphopyridine nucleotide; Nadide; beta-NAD+	pH 7.6, 40&degC, reaction with isopropylmalate	Escherichia coli	4	639164	1.1.1.85C00003	21
1.6.5.3		3	C00005	cpd:C00005   NADPH; TPNH; Reduced nicotinamide adenine dinucleotide phosphate	wild-type enzyme, pH 6.0, 30&degC	Escherichia coli	5	725443	1.6.5.3C00005	21
2.6.1.52		0.39	C01005	cpd:C01005   O-Phospho-L-serine; L-O-Phosphoserine; 3-Phosphoserine; Dexfosfoserine; 3-Phospho-L-serine	PdxC(SerC) protein, pH 8.2, 37&degC	Escherichia coli	899	722253	2.6.1.52C01005	21
2.6.1.52		0.63	C01005	cpd:C01005   O-Phospho-L-serine; L-O-Phosphoserine; 3-Phosphoserine; Dexfosfoserine; 3-Phospho-L-serine	MalE/PdxC(SerC) fusion protein, pH 8.2, 37&degC	Escherichia coli	899	722253	2.6.1.52C01005	21
5.4.99.5		94100	C00254	cpd:C00254   Prephenate; Prephenic acid	37&Acirc&degC, pH 7.8, in presence of P-protein	Escherichia coli	300	650528	5.4.99.5C00254	21
5.4.99.5		94140	C00254	cpd:C00254   Prephenate; Prephenic acid	37&Acirc&degC, pH 7.8, in presence of P-protein	Escherichia coli	300	650528	5.4.99.5C00254	21
4.3.1.18		17.2	C00188	cpd:C00188   L-Threonine; 2-Amino-3-hydroxybutyric acid	pH 8.9, 25&Acirc&degC	Escherichia coli	220	210802	4.3.1.18C00188	21
4.3.1.18		19.6	C00188	cpd:C00188   L-Threonine; 2-Amino-3-hydroxybutyric acid	pH 7.8, 25&Acirc&degC	Escherichia coli	220	210802	4.3.1.18C00188	21
2.6.1.42		3.7	C00078	cpd:C00078   L-Tryptophan; Tryptophan; (S)-alpha-Amino-beta-(3-indolyl)-propionic acid	pH 8.0, 25&degC	Escherichia coli	113	640030	2.6.1.42C00078	21
2.6.1.42		2.2	C00082  	cpd:C00082   L-Tyrosine; (S)-3-(p-Hydroxyphenyl)alanine; (S)-2-Amino-3-(p-hydroxyphenyl)propionic acid; Tyrosine	pH 8.0, 25&degC	Escherichia coli	103	640030	2.6.1.42C00082  	21
2.4.1.15		3.6	C00029	cpd:C00029   UDP-glucose; UDPglucose; UDP-D-glucose; Uridine diphosphate glucose; UDP-alpha-D-glucose	bifunctional fusion enzyme of trehalose-6-phosphate synthetase and trehalose-6-phosphate phosphatase	Escherichia coli	60	488614	2.4.1.15C00029	21
2.4.1.15		7.3	C00029	cpd:C00029   UDP-glucose; UDPglucose; UDP-D-glucose; Uridine diphosphate glucose; UDP-alpha-D-glucose	bifunctional fusion enzyme of trehalose-6-phosphate synthetase and trehalose-6-phosphate phosphatase	Escherichia coli	60	488614	2.4.1.15C00029	21
6.3.4.2		5	C00075 	cpd:C00075   UTP; Uridine 5'-triphosphate; Uridine triphosphate	pH 8.0, 37&Acirc&degC, wild-type enzyme with L-glutamine, in presence of 0.25 mM GTP	Escherichia coli	61	690817	6.3.4.2C00075 	21
6.3.4.2		6.9	C00075 	cpd:C00075   UTP; Uridine 5'-triphosphate; Uridine triphosphate	K306A, presence of 2 mM ATP	Escherichia coli	61	672395	6.3.4.2C00075 	21
6.3.4.2		13.7	C00075 	cpd:C00075   UTP; Uridine 5'-triphosphate; Uridine triphosphate	wild-type protein, presence of 3 mM ATP	Escherichia coli	61	672395	6.3.4.2C00075 	21
6.3.4.2		14	C00075 	cpd:C00075   UTP; Uridine 5'-triphosphate; Uridine triphosphate	K297A, presence of 3 mM ATP	Escherichia coli	61	672395	6.3.4.2C00075 	21
2.7.1.11		3.2	C00354	cpd:C00354   D-Fructose 1,6-bisphosphate	reverse raction, recombinant enzyme	Geobacillus stearothermophilus	100	640484	2.7.1.11C00354	21
1.2.4.1		0.46	C00068	cpd:C00068   Thiamin diphosphate; Thiamine diphosphate; Thiamin pyrophosphate; TPP; ThPP	wild-type enzyme, pH 7.0, 25&Acirc&degC	Geobacillus stearothermophilus	85	655474	1.2.4.1C00068	21
1.2.1.11		330	C00006	cpd:C00006   NADP+; NADP; Nicotinamide adenine dinucleotide phosphate; beta-Nicotinamide adenine dinucleotide phosphate; TPN; Triphosphopyridine nucleotide; beta-NADP+	recombinant wild-type enzyme, pH 9.0, 30&Acirc&degC	Haemophilus influenzae	6	654110	1.2.1.11C00006	21
1.2.1.11		330	C00009 	cpd:C00009   Orthophosphate; Phosphate; Phosphoric acid; Orthophosphoric acid	recombinant wild-type enzyme, pH 9.0, 30&Acirc&degC	Haemophilus influenzae	12	654110	1.2.1.11C00009 	21
4.1.1.20	DAPDC_h	15.65	C00680	cpd:C00680   meso-2,6-Diaminoheptanedioate; meso-2,6-Diaminopimelate; meso-2,6-Diaminopimelic acid; meso-Diaminoheptanedioate	wild type enzyme, in 100 mM Tris, pH 8.0	Helicobacter pylori	1057	693099	4.1.1.20C00680	21
1.1.1.25		5.2	C00003	cpd:C00003   NAD+; NAD; Nicotinamide adenine dinucleotide; DPN; Diphosphopyridine nucleotide; Nadide; beta-NAD+	pH 8.0, 60&Acirc&degC, recombinant enzyme	Helicobacter pylori	4	668576	1.1.1.25C00003	21
2.1.2.1		5	C00037 	cpd:C00037   Glycine; Aminoacetic acid; Gly	pH 7.5, 70&Acirc&degC	Hydrogenobacter thermophilus	68	719472	2.1.2.1C00037 	21
4.1.2.13		0.003	C00447	cpd:C00447   Sedoheptulose 1,7-bisphosphate; D-Sedoheptulose 1,7-bisphosphate; D-altro-Heptulose 1,7-biphosphate	in the absence of Co2+, at pH 7.5, 30&Acirc&degC	Methylococcus capsulatus	686	714279	4.1.2.13C00447	21
6.3.4.3		0.99	C00002	cpd:C00002   ATP; Adenosine 5'-triphosphate	27&degC, pH 7.0, wild-type FTHFS	Moorella thermoacetica	7	649471	6.3.4.3C00002	21
6.3.4.3		6.08	C00002	cpd:C00002   ATP; Adenosine 5'-triphosphate	27&degC, pH 7.0, wild-type FTHFS	Moorella thermoacetica	7	649471	6.3.4.3C00002	21
6.3.4.3		1.13	C00058	cpd:C00058   Formate; Methanoic acid; Formic acid	27&degC, pH 7.0, wild-type FTHFS	Moorella thermoacetica	114	649471	6.3.4.3C00058	21
6.3.4.3		6.08	C00058	cpd:C00058   Formate; Methanoic acid; Formic acid	27&degC, pH 7.0, wild-type FTHFS	Moorella thermoacetica	114	649471	6.3.4.3C00058	21
1.1.1.44		12.6	C00003	cpd:C00003   NAD+; NAD; Nicotinamide adenine dinucleotide; DPN; Diphosphopyridine nucleotide; Nadide; beta-NAD+	wild type enzyme, at pH 7.5 and 50&degC	Moorella thermoacetica	4	741424	1.1.1.44C00003	21
2.7.6.1		0.66	C00002	cpd:C00002   ATP; Adenosine 5'-triphosphate	in 50 mM Tris-HCl pH 8.0, at 25&degC	Mycobacterium tuberculosis	7	723571	2.7.6.1C00002	21
6.3.5.2		2.39	C00002	cpd:C00002   ATP; Adenosine 5'-triphosphate	at 40&Acirc&degC in 50 mM Tris pH 7.5	Mycobacterium tuberculosis	7	726806	6.3.5.2C00002	21
4.1.3.1		3.6	C00048 	cpd:C00048   Glyoxylate; Glyoxalate; Glyoxylic acid	pH 7.5, 25&degC, recombinant enzyme	Mycobacterium tuberculosis	95	727039	4.1.3.1C00048 	21
1.1.1.23		1.134	C00003	cpd:C00003   NAD+; NAD; Nicotinamide adenine dinucleotide; DPN; Diphosphopyridine nucleotide; Nadide; beta-NAD+	pH 7.2, 25&Acirc&degC, with Ficoll at 100 g/l	Mycobacterium tuberculosis	4	741402	1.1.1.23C00003	21
1.1.1.23		1.361	C00003	cpd:C00003   NAD+; NAD; Nicotinamide adenine dinucleotide; DPN; Diphosphopyridine nucleotide; Nadide; beta-NAD+	pH 7.2, 25&Acirc&degC	Mycobacterium tuberculosis	4	741402	1.1.1.23C00003	21
4.2.3.5		0.0083	C00004	cpd:C00004   NADH; DPNH; Reduced nicotinamide adenine dinucleotide	kinetics of reduction of the MtCS-bound FMNox is determined using fixed amount of holoenzyme and varying levels of NADH	Mycobacterium tuberculosis	3	691478	4.2.3.5C00004	21
1.1.1.95		2461	C00004	cpd:C00004   NADH; DPNH; Reduced nicotinamide adenine dinucleotide	pH 7.5, 25&Acirc&degC, wild-type enzyme	Mycobacterium tuberculosis	3	696285	1.1.1.95C00004	21
1.1.1.25		45	C00005	cpd:C00005   NADPH; TPNH; Reduced nicotinamide adenine dinucleotide phosphate	pH 7.0, 25&Acirc&degC, with 3-dehydroshikimate	Mycobacterium tuberculosis	5	739956	1.1.1.25C00005	21
1.1.1.25		50	C00005	cpd:C00005   NADPH; TPNH; Reduced nicotinamide adenine dinucleotide phosphate	pH 7.0, 25&Acirc&degC, with 3-dehydroshikimate	Mycobacterium tuberculosis	5	698320	1.1.1.25C00005	21
1.8.1.4		0.25	C00007	cpd:C00007   Oxygen; O2	pH 7.5, 25&degC	Mycobacterium tuberculosis	11	657980	1.8.1.4C00007	21
1.5.1.2		212.8	C00148	cpd:C00148   L-Proline; 2-Pyrrolidinecarboxylic acid	pH 7.5, 25&degC	Mycobacterium tuberculosis	215	676952	1.5.1.2C00148	21
2.3.3.13		6.1	C00022	cpd:C00022   Pyruvate; Pyruvic acid; 2-Oxopropanoate; 2-Oxopropanoic acid; Pyroracemic acid	pH 7.4, 25&degC	Mycobacterium tuberculosis	29	672203	2.3.3.13C00022	21
4.1.3.1		3.6	C00042	cpd:C00042   Succinate; Succinic acid; Butanedionic acid; Ethylenesuccinic acid	pH 7.5, 25&degC, recombinant enzyme	Mycobacterium tuberculosis	54	727039	4.1.3.1C00042	21
4.1.3.1		8.5	C00042	cpd:C00042   Succinate; Succinic acid; Butanedionic acid; Ethylenesuccinic acid	recombinant detagged enzyme, pH 7.0, 37&degC	Mycobacterium tuberculosis	54	727045	4.1.3.1C00042	21
2.6.1.9		3100	C00082  	cpd:C00082   L-Tyrosine; (S)-3-(p-Hydroxyphenyl)alanine; (S)-2-Amino-3-(p-hydroxyphenyl)propionic acid; Tyrosine	pH 8.4, 37&degC	Mycobacterium tuberculosis	103	739670	2.6.1.9C00082  	21
2.3.3.13		1.36	C00109	cpd:C00109   2-Oxobutanoate; 2-Ketobutyric acid; 2-Oxobutyric acid; 2-Oxobutyrate; 2-Oxobutanoic acid; alpha-Ketobutyric acid; alpha-Ketobutyrate	pH 7.5, 25&degC	Neisseria meningitidis	313	702097	2.3.3.13C00109	21
2.3.3.13		0.28	C03465	cpd:C03465   3-Methyl-2-oxopentanoate; 2-Oxo-3-methylvalerate	pH 7.5, 25&degC	Neisseria meningitidis	858	702097	2.3.3.13C03465	21
1.2.1.12		4.03	C00084	cpd:C00084   Acetaldehyde; Ethanal	recombinant enzyme, in 50 mM Tricine buffer (pH 8.5), at 25&Acirc&degC	Neisseria meningitidis	84	688953	1.2.1.12C00084	21
1.4.1.2		0.16	C00006	cpd:C00006   NADP+; NADP; Nicotinamide adenine dinucleotide phosphate; beta-Nicotinamide adenine dinucleotide phosphate; TPN; Triphosphopyridine nucleotide; beta-NADP+	pH 7, 25&degC	Peptoniphilus asaccharolyticus	6	655641	1.4.1.2C00006	21
1.4.1.2		10	C00005	cpd:C00005   NADPH; TPNH; Reduced nicotinamide adenine dinucleotide phosphate	wild type enzyme, in 100 mM potassium phosphate buffer at pH 7 with 20 mM oxoglutarate and 100 mM ammonium chloride	Peptoniphilus asaccharolyticus	5	686673	1.4.1.2C00005	21
1.4.1.2		12	C00005	cpd:C00005   NADPH; TPNH; Reduced nicotinamide adenine dinucleotide phosphate	pH 7, 25&degC	Peptoniphilus asaccharolyticus	5	655641	1.4.1.2C00005	21
2.5.1.19		5.4	C00009 	cpd:C00009   Orthophosphate; Phosphate; Phosphoric acid; Orthophosphoric acid	25&Acirc&degC, pH 7.0, wild-type enzyme	Pseudomonas aeruginosa	12	682499	2.5.1.19C00009 	21
2.5.1.19		5.4	C00009 	cpd:C00009   Orthophosphate; Phosphate; Phosphoric acid; Orthophosphoric acid	0.4	Pseudomonas aeruginosa	12	694929	2.5.1.19C00009 	21
1.2.4.1		0.17	C00109	cpd:C00109   2-Oxobutanoate; 2-Ketobutyric acid; 2-Oxobutyric acid; 2-Oxobutyrate; 2-Oxobutanoic acid; alpha-Ketobutyric acid; alpha-Ketobutyrate	pH 6.7, 30&Acirc&degC	Pseudomonas putida	313	736649	1.2.4.1C00109	21
2.6.1.4		48.2	C00048 	cpd:C00048   Glyoxylate; Glyoxalate; Glyoxylic acid	pH 7.5, 30&degC	Rhodopseudomonas palustris	95	639991	2.6.1.4C00048 	21
1.2.1.3		240	C00004	cpd:C00004   NADH; DPNH; Reduced nicotinamide adenine dinucleotide	at pH 7.0 and 55&Acirc&degC	Ruminiclostridium thermocellum	3	738540	1.2.1.3C00004	21
2.6.1.79		43	C00254	cpd:C00254   Prephenate; Prephenic acid	pH 8.0, 30&degC	Sinorhizobium meliloti	300	738632	2.6.1.79C00254	21
3.5.2.3		1.9	C00438	cpd:C00438   N-Carbamoyl-L-aspartate	pH 8.3, 25&Acirc&degC, recombinant tagged enzyme	Staphylococcus aureus	3231	735213	3.5.2.3C00438	21
3.5.2.3		2.48	C00438	cpd:C00438   N-Carbamoyl-L-aspartate	pH 8.3, 25&Acirc&degC, recombinant detagged enzyme	Staphylococcus aureus	3231	735213	3.5.2.3C00438	21
1.17.1.8		20	C00004	cpd:C00004   NADH; DPNH; Reduced nicotinamide adenine dinucleotide	native enzyme, at pH 8.0 and 30&Acirc&degC	Staphylococcus aureus	3	723702	1.17.1.8C00004	21
1.17.1.8		21	C00004	cpd:C00004   NADH; DPNH; Reduced nicotinamide adenine dinucleotide	recombinant enzyme, at pH 8.0 and 30&Acirc&degC	Staphylococcus aureus	3	723702	1.17.1.8C00004	21
2.7.4.9		8.9	C00002	cpd:C00002   ATP; Adenosine 5'-triphosphate	pH 8.5, 25&Acirc&degC	Streptococcus pneumoniae	7	645203	2.7.4.9C00002	21
1.4.1.4		1.5	C00003	cpd:C00003   NAD+; NAD; Nicotinamide adenine dinucleotide; DPN; Diphosphopyridine nucleotide; Nadide; beta-NAD+	pH 9.0, 50&Acirc&degC	Symbiobacterium toebii	4	656573	1.4.1.4C00003	21
1.4.1.4		6144	C00004	cpd:C00004   NADH; DPNH; Reduced nicotinamide adenine dinucleotide	pH 9.0, 50&Acirc&degC	Symbiobacterium toebii	3	656573	1.4.1.4C00004	21
2.6.1.52		2.49	C00025	cpd:C00025   L-Glutamate; L-Glutamic acid; L-Glutaminic acid; Glutamate	pH 9.0, 30&degC	Synechocystis sp.	38	739017	2.6.1.52C00025	21
1.7.7.1		138.2	C00138	cpd:C00138   Reduced ferredoxin; Reduced ferredoxin [iron-sulfur] cluster	substrate Leptolyngbya boryana ferredoxin, pH 7.5, 25&Acirc&degC	Synechocystis sp.	230	725315	1.7.7.1C00138	21
3.1.3.37	SBPase_h	4.2	C00447	cpd:C00447   Sedoheptulose 1,7-bisphosphate; D-Sedoheptulose 1,7-bisphosphate; D-altro-Heptulose 1,7-biphosphate	in 50 mM Tris/HCl, pH 8.0, 15 mM MgCl2, 10 mM dithiothreitol, at 289&Acirc&degC	Synechocystis sp.	686	729720	3.1.3.37C00447	21
1.17.1.8		17	C00005	cpd:C00005   NADPH; TPNH; Reduced nicotinamide adenine dinucleotide phosphate	apparent value, at 45&Acirc&degC	Thermotoga maritima	5	687457	1.17.1.8C00005	21
2.6.1.9		0.014	C00078	cpd:C00078   L-Tryptophan; Tryptophan; (S)-alpha-Amino-beta-(3-indolyl)-propionic acid	pH 8.0, 25&degC	Thermotoga maritima	113	659343	2.6.1.9C00078	21
2.7.4.6		38	C00035	cpd:C00035   GDP; Guanosine 5'-diphosphate; Guanosine diphosphate	pH 7.5, 25 &degC	Thermus thermophilus	49	660576	2.7.4.6C00035	21
1.1.1.85		0.1	C00006	cpd:C00006   NADP+; NADP; Nicotinamide adenine dinucleotide phosphate; beta-Nicotinamide adenine dinucleotide phosphate; TPN; Triphosphopyridine nucleotide; beta-NADP+	pH 7.3, 21&degC, reaction with tartrate, wild-type enzyme	Thermus thermophilus	6	639155	1.1.1.85C00006	21
1.1.1.85		0.26	C00006	cpd:C00006   NADP+; NADP; Nicotinamide adenine dinucleotide phosphate; beta-Nicotinamide adenine dinucleotide phosphate; TPN; Triphosphopyridine nucleotide; beta-NADP+	pH 7.3, 21&degC, reaction with isopropylmalate, wild-type enzyme	Thermus thermophilus	6	639159	1.1.1.85C00006	21
1.1.1.85		1.66	C00006	cpd:C00006   NADP+; NADP; Nicotinamide adenine dinucleotide phosphate; beta-Nicotinamide adenine dinucleotide phosphate; TPN; Triphosphopyridine nucleotide; beta-NADP+	pH 7.3, 21&degC, reaction with isopropylmalate, wild-type enzyme	Thermus thermophilus	6	639155	1.1.1.85C00006	21
1.1.1.85		4.69	C00006	cpd:C00006   NADP+; NADP; Nicotinamide adenine dinucleotide phosphate; beta-Nicotinamide adenine dinucleotide phosphate; TPN; Triphosphopyridine nucleotide; beta-NADP+	pH 7.3, 21&degC, reaction with malate, wild-type enzyme	Thermus thermophilus	6	639155	1.1.1.85C00006	21
4.2.3.1		0.034	C00009 	cpd:C00009   Orthophosphate; Phosphate; Phosphoric acid; Orthophosphoric acid	pH 8.0, 25&degC	Thermus thermophilus	12	715628	4.2.3.1C00009 	21
4.1.1.21		16	C04751	cpd:C04751   1-(5-Phospho-D-ribosyl)-5-amino-4-imidazolecarboxylate; 1-(5'-Phosphoribosyl)-5-amino-4-imidazolecarboxylate; 1-(5'-Phosphoribosyl)-5-amino-4-carboxyimidazole; 5'-Phosphoribosyl-5-amino-4-imidazolecarboxylate; 1-(5'-Phosphoribosyl)-4-carboxy-5-aminoimidazole; 5'-Phosphoribosyl-4-carboxy-5-aminoimidazole; 5-Amino-1-(5-phospho-D-ribosyl)imidazole-4-carboxylate	50 mM Tris-HCl (pH 8.0), at 10&Acirc&degC	Treponema denticola	1892	714253	4.1.1.21C04751	21
4.1.1.21		65	C04751	cpd:C04751   1-(5-Phospho-D-ribosyl)-5-amino-4-imidazolecarboxylate; 1-(5'-Phosphoribosyl)-5-amino-4-imidazolecarboxylate; 1-(5'-Phosphoribosyl)-5-amino-4-carboxyimidazole; 5'-Phosphoribosyl-5-amino-4-imidazolecarboxylate; 1-(5'-Phosphoribosyl)-4-carboxy-5-aminoimidazole; 5'-Phosphoribosyl-4-carboxy-5-aminoimidazole; 5-Amino-1-(5-phospho-D-ribosyl)imidazole-4-carboxylate	50 mM Tris-HCl (pH 8.0), at 30&Acirc&degC	Treponema denticola	1892	714253	4.1.1.21C04751	21
6.3.5.4		5.8	C00152	cpd:C00152   L-Asparagine; 2-Aminosuccinamic acid	50 mM Tris-HCl (pH 8.0), at 30&Acirc&degC	Vibrio cholerae	231	661315	6.3.5.4C00152	21
3.6.1.15		82	C00460	cpd:C00460   dUTP; 2'-Deoxyuridine 5'-triphosphate	pH 6.5, 37&degC, recombinant truncated protein ntNS3, in absence of poly(U)	Classical swine fever virus	363	684774	3.6.1.15C00460	22
3.6.1.15		1875	C00460	cpd:C00460   dUTP; 2'-Deoxyuridine 5'-triphosphate	pH 6.5, 37&degC, recombinant truncated protein ntNS3, in presence of poly(U)	Classical swine fever virus	363	684774	3.6.1.15C00460	22
3.6.1.15		1875	C00460	cpd:C00460   dUTP; 2'-Deoxyuridine 5'-triphosphate	pH 6.5, 37&degC, recombinant truncated protein ntNS3, in presence of poly(U)	Classical swine fever virus	363	684774	3.6.1.15C00460	22
