locus_id	mean_6h	mean_8h	mean_12h	mean_18h	std_dev_6h	std_dev_8h	std_dev_12h	std_dev_18h
AT5G35590	1.1151937517	1.0061638413	1.0250016047	0.9648682417	0.0160530914	0.0103990344	0.058805745	0.0288908716
AT5G35620	1.178111909	1.272610934	1.06377843	1.0400865447	0.035611226	0.048737662	0.0254250512	0.0414357901
AT5G35630	1.0844653997	1.01335664	0.9961128237	1.0214714023	0.0327484954	0.0786526064	0.053923469	0.0571952147
AT5G35700	1.1438977487	1.3110540573	1.1574761163	1.2432675157	0.0595454829	0.0327226029	0.0171673838	0.1332137266
AT5G35790	1.4653072557	1.416298068	1.4610313153	1.1108526477	0.1329663879	0.0294739236	0.0591569765	0.055803202
AT5G35910	1.2983011097	1.2138450387	1.2476168527	1.095218779	0.0404186998	0.0282868224	0.0253758879	0.1013500524
AT5G35970	1.6195002803	1.4124947937	1.3267763003	1.1416895163	0.0791960633	0.0638810208	0.0770110365	0.0855720212
AT5G36160	0.9516826257	0.999691232	0.8925661797	0.996885702	0.053706567	0.028015491	0.0435980886	0.1036492412
AT5G36170	2.1766801297	1.659446664	1.3863313887	1.5704830017	0.6084223157	0.2130646666	0.0241866727	0.2687230332
AT5G36210	0.9879535063	0.9331136	1.2012761277	1.266538337	0.0278567097	0.0303034732	0.0171170121	0.1666662423
AT5G36230	1.155923898	1.0751420013	0.973365067	0.9386121037	0.0413631934	0.0577078353	0.0336617257	0.0382338089
AT5G36700	0.8556325907	0.8678288663	0.8973432957	1.038282286	0.0253399805	0.0133275367	0.0643920649	0.0332684105
AT5G36880	0.9475977273	0.976852957	1.2290567923	1.2737582907	0.0225637475	0.0223992813	0.0445796536	0.101967809
AT5G36890	1.2513475087	1.2910651467	1.3431426927	1.1856410143	0.1997089823	0.0455822158	0.0863079664	0.0757962807
AT5G37360	1.148638388	1.0750652847	1.1101382527	1.0892382227	0.0608984398	0.030727058	0.060839968	0.0346565293
AT5G37475	0.790469259	0.6442380013	0.570885164	0.6606436827	0.0679469207	0.0889873678	0.0062476567	0.1351399375
AT5G37510	1.1487698743	1.160228761	1.2631137413	1.2088281137	0.0386872646	0.0114532577	0.0392612213	0.1046938736
AT5G37600	1.2244269163	1.1095838973	1.2267987247	1.2488507417	0.0582600405	0.0894536035	0.1320437044	0.1055732336
AT5G37680	1.1704793603	0.9894835953	0.883167648	0.8811746203	0.0881599542	0.1503005986	0.1019060852	0.0723878173
AT5G37720	0.847754784	0.762936715	0.881403236	0.8478428817	0.0631005049	0.0321469376	0.0631990645	0.0466666795
AT5G37830	1.0575543167	0.9603223883	1.0658241807	1.0574777437	0.0695722593	0.0351160117	0.0269296739	0.0434005334
AT5G37850	1.2048143937	1.1646780977	1.156330025	1.1409261563	0.0534462815	0.0504554241	0.0433947002	0.0633508743
AT5G38410	1.35175833	1.2707747727	1.5352589813	2.0048022417	0.1468667065	0.0341164093	0.2970698919	0.2229321737
AT5G38430	0.899997583	0.9080965863	1.0078758193	1.0091993417	0.0348569653	0.0266726533	0.037031558	0.0163327737
AT5G38470	1.0810252587	1.057355968	1.0498901	0.9897311477	0.0160901498	0.0971282841	0.0262830834	0.0423505371
AT5G38480	1.0508962967	1.004309969	1.0175275363	0.9690821793	0.0328294617	0.01341353	0.0372305125	0.0409837571
AT5G38520	1.0958282347	1.1371770767	1.1063189063	1.1063130397	0.0289167333	0.0333275421	0.107685121	0.0379922345
AT5G38530	1.2806136323	1.3143724043	1.3707859423	1.3361115757	0.1065887349	0.1088880824	0.0690447392	0.0443665706
AT5G38640	0.9037356127	0.9417653	1.2499686263	1.1333099907	0.0342452164	0.0159259214	0.036959741	0.1554866062
AT5G38660	0.9529899117	0.9078542173	0.9547407383	0.9296049297	0.0308555448	0.0096417679	0.0053167523	0.0100347481
AT5G38830	1.2468618853	1.5570775293	1.451838754	1.224580657	0.1736716722	0.0626876293	0.0964148681	0.0985381949
AT5G39040	1.007321113	0.9676364153	1.1430896873	1.2594352553	0.0791233577	0.0157631913	0.0197153474	0.1382756172
AT5G39080	1.3270295687	1.4620638143	1.447525069	1.1859904867	0.0851623714	0.0191118165	0.0936627859	0.072423823
AT5G39210	1.0610956087	1.041224497	1.0450400503	1.034626121	0.0939076942	0.0911171112	0.1034900769	0.0619293389
AT5G39320	1.2636001193	1.3530755143	1.4220895767	1.1506766287	0.1726449637	0.0964678098	0.0729957444	0.0436626122
AT5G39410	0.8561969253	0.9663803793	1.346009302	1.2204195997	0.0315909422	0.0368064068	0.0431130813	0.0223271621
AT5G39500	0.888230887	0.9281978863	1.0531071907	0.9717188247	0.0361954909	0.0167074444	0.0601641072	0.0205797377
AT5G39590	1.4334017683	1.366720439	1.144211371	1.0532272027	0.194626021	0.1026971214	0.1958988409	0.0802085172
AT5G39730	0.9160940673	0.9975934667	1.006074878	1.174356115	0.0158007765	0.0310633252	0.0478157261	0.1276489587
AT5G39740	0.7773843297	0.7099989047	0.7296140807	0.7816509153	0.1546359888	0.0562755391	0.0199228837	0.0254838467
AT5G39830	0.8488542617	0.9078659263	1.0289384623	1.0930007523	0.0382363383	0.0040716839	0.0716105974	0.0457392128
AT5G39950	1.0054753217	1.0443020673	1.1585648883	1.0832172667	0.0463174855	0.075642839	0.0895766056	0.0677802915
AT5G40170	1.4943062133	1.649362065	1.8407773043	1.3637872167	0.0679596642	0.0926344441	0.1329118841	0.2023423656
AT5G40200	1.120319604	1.079739515	0.8830609277	1.1172425543	0.0688132787	0.0367257886	0.1264511439	0.1392178293
AT5G40340	1.14644953	1.082853366	1.1472458783	0.8951514653	0.0081005023	0.0363871164	0.0278433105	0.0479285437
AT5G40370	1.0838070933	1.0407387443	1.1880544663	1.1163539653	0.033860283	0.0196677789	0.0554724009	0.0398329323
AT5G40390	1.3016090053	1.0784212533	1.1107593727	0.843857477	0.2361076338	0.0642752175	0.0536452191	0.0892938435
AT5G40450	0.934132636	0.94900336	1.0402758767	0.9257215267	0.0406796249	0.0744538541	0.1149957972	0.0021294732
AT5G40480	1.1191713533	1.0542282	1.1692924133	0.976686207	0.0047038384	0.0284529075	0.0313770244	0.0261403158
AT5G40490	1.374654008	1.1936631647	1.0591951323	1.030055299	0.0938287191	0.1612757615	0.0750615362	0.0952896507
AT5G40670	1.0097751247	1.2054118533	1.3893437787	1.2245230717	0.1877458214	0.0885535025	0.1951028522	0.0559468745
AT5G40760	1.0991959027	1.037325944	1.0749928317	1.1910818537	0.0267180563	0.0570828681	0.0574405061	0.043887643
AT5G40770	1.078038009	1.011609752	1.0193576943	1.010546363	0.0086067515	0.0172218522	0.0452908294	0.0099279891
AT5G40810	0.9520719097	0.881764627	0.8750798043	0.9634714987	0.039257882	0.0448976912	0.09316819	0.0576540968
AT5G40870	1.1016322963	1.009200595	0.9058354023	0.8251273437	0.134257242	0.1004480251	0.0719842104	0.0952916751
AT5G40890	0.9658725217	0.9554874977	0.921095396	0.6599342743	0.0948114741	0.0095744521	0.0853521948	0.1544414864
AT5G40950	1.0617864723	1.0486258367	1.0036227293	0.9100790697	0.059968366	0.0347236576	0.0507176274	0.0109769127
AT5G41210	0.961525336	0.986369416	1.0466558537	1.2380103787	0.0230736734	0.0266561384	0.0211907004	0.0761777422
AT5G41480	2.0134856187	2.102504472	1.695711318	1.4119616597	0.3534740711	0.1998300284	0.2243962424	0.0785535132
AT5G41520	1.0210921277	0.9742714757	1.034614872	0.9303323537	0.0534434214	0.0119705911	0.0351133144	0.0259523085
AT5G41670	1.2762757087	1.192948453	1.173853115	1.035835403	0.0364346547	0.0260573988	0.0615127791	0.0261783449
AT5G41790	0.6483056303	0.6750301617	0.8952500307	0.7786888747	0.0140935967	0.023557352	0.1052536949	0.0640477374
AT5G41950	0.9909054847	0.952032974	1.2830114897	1.0981790727	0.0521380421	0.0304139134	0.1015799338	0.1206784181
AT5G41970	0.843353832	0.8437641007	0.889823644	0.8797561743	0.0589870083	0.011836839	0.067650058	0.0543669327
AT5G42020	0.966964676	0.9893282293	1.1583366223	1.3328539593	0.1232027658	0.0789959534	0.1284249765	0.2089796739
AT5G42070	1.2192621543	1.0754870283	1.0273031523	1.046753062	0.056882509	0.033239591	0.0544661192	0.1123022852
AT5G42080	1.05905311	1.0707863577	1.2462967517	1.2163286467	0.0089916004	0.0293699604	0.0758545186	0.0754564712
AT5G42090	1.0798685327	1.032666499	1.2344189707	1.071408527	0.2568465136	0.0092775655	0.0611436872	0.0435006438
AT5G42100	1.2437799227	1.107153287	1.0767576863	0.990854768	0.0471829667	0.0639512145	0.0810888339	0.0362028409
AT5G42130	1.2015162097	1.176669267	1.1260307073	1.138146883	0.0186237189	0.0346877715	0.0953379128	0.0357890928
AT5G42150	1.1083347457	1.0005127517	1.0770721533	1.0637365913	0.0510430606	0.0405697069	0.0706621005	0.0217383936
AT5G42220	1.2351603133	1.032212731	1.0243607333	0.972265674	0.0341999118	0.0686876861	0.0391095352	0.0386144898
AT5G42240	1.6882288963	1.271006693	1.1778265057	1.250895312	0.1624740351	0.0803593627	0.088470689	0.0310307799
AT5G42250	2.225241383	2.110915273	1.6135290877	1.1498964177	0.1407705098	0.1291932374	0.2026851171	0.0628389073
AT5G42270	0.894830419	0.883354198	1.078916328	1.005140266	0.0492415659	0.0282544962	0.0519795004	0.1143612639
AT5G42310	1.1859986577	1.126644692	1.220839879	1.2275957913	0.0233652624	0.0374876479	0.1276908156	0.1072493605
AT5G42390	1.10261934	1.0592725277	1.1305396807	1.113577905	0.0461063027	0.030200504	0.0407259029	0.0404617038
AT5G42480	1.0072045247	1.0139196313	1.1143418883	1.18626135	0.0162927564	0.0210960312	0.0299648922	0.1018955572
AT5G42570	0.8153910227	0.8264892193	0.905128228	0.942623212	0.0673541816	0.0569937795	0.0652188878	0.0230271079
AT5G42650	1.4883933963	1.341698845	1.3387343867	1.3086484583	0.1372924181	0.03800856	0.0617373714	0.148653134
AT5G42740	1.27327193	1.2977290893	1.369465156	1.2039967727	0.1682846452	0.0752729291	0.0943138881	0.0150113755
AT5G42765	1.2627825317	1.1434074227	1.0834599397	0.948092179	0.1345337137	0.1406812304	0.0489542567	0.046115814
AT5G42770	1.102963126	0.9907520163	0.9811674077	0.8641536803	0.0294758795	0.0627614254	0.1181725762	0.0342348223
AT5G42790	1.018452226	0.9865776477	1.0821388293	1.0332143177	0.1182559436	0.0372709651	0.0376939174	0.0774307293
AT5G42850	1.558138457	1.708259473	1.7784024797	1.7966717677	0.25869978	0.1295069327	0.3741261202	0.1306559974
AT5G42870	1.392218849	1.3246412423	1.1044276057	1.1489421203	0.0792688961	0.0613327216	0.1319037244	0.0686111301
AT5G42890	0.8406040317	0.8970527793	1.0926094197	1.1778778013	0.0208966687	0.0443809932	0.0742451544	0.0462773008
AT5G42920	1.608875692	1.903889261	1.5074578023	1.1549450967	0.0916675087	0.1788816813	0.1542389323	0.0228276983
AT5G42950	1.1760201363	1.1855354587	1.2334169253	1.009203651	0.011328572	0.0363270407	0.0540869718	0.0263066587
AT5G42960	1.012963246	0.9598457663	0.934091787	1.1216330573	0.0058861629	0.011694029	0.0337842296	0.2799170073
AT5G42970	1.2329064677	1.1089718447	0.967256895	1.018004229	0.019094353	0.1670275726	0.0387212774	0.1212812723
AT5G42980	1.0171704143	1.0278018063	1.0950221923	1.003389994	0.0192178629	0.0316263999	0.0774458677	0.0173287799
AT5G43010	0.9915441397	0.6828955347	0.698756744	1.040627067	0.1046341815	0.0805893567	0.0703844511	0.1801508777
AT5G43060	1.0586197687	0.948087763	0.9591999823	0.9138477563	0.0871214668	0.0274808179	0.0455329242	0.027657751
AT5G43330	0.9919809757	1.101229984	1.239454255	1.309611217	0.086007882	0.0595837156	0.0313699763	0.0831552125
AT5G43400	1.4789894973	1.6798781197	1.643176147	1.9737334387	0.1620131289	0.1675323798	0.4124116764	0.2095076023
AT5G43460	0.9120724433	0.9536993233	1.034225143	0.971112911	0.024711273	0.0738237521	0.0743600435	0.0388922239
AT5G43470	1.3716038843	1.1644320163	1.1823800317	1.0857730097	0.0779026129	0.0322866907	0.0820117993	0.0924014424
AT5G43745	1.233995082	1.2975053363	1.9140323037	1.408413189	0.1503739649	0.3252987987	0.2189796996	0.3442031693
AT5G43750	0.886196064	0.8804259683	0.9395087637	0.888982649	0.0960358536	0.0359970304	0.2113596941	0.0496592365
AT5G43780	0.8287603	0.784190834	0.9652944147	1.171215354	0.0011219656	0.0439051972	0.0894222599	0.1906553851
AT5G43830	0.866272304	0.8796720757	0.9433103193	1.00330867	0.021098396	0.0161601901	0.0298460045	0.0663492017
AT5G43900	1.0450732357	1.0711592053	1.104829087	1.088319883	0.0307296309	0.0163580831	0.0410151455	0.0313045993
AT5G43940	1.0531310523	0.999939513	1.1006689073	1.136613937	0.002655045	0.0801152923	0.0366191089	0.0505153362
AT5G43960	1.037329196	1.0221638063	1.098653674	1.1481605663	0.0391661997	0.0292457606	0.0441006625	0.0760307988
AT5G43970	0.8882852447	0.9228495857	0.932096911	0.8733596827	0.066572122	0.0363309616	0.0691198384	0.0371205016
AT5G44000	1.3028426747	1.0884146387	0.96839808	0.9063048777	0.080555828	0.0202361596	0.0718101359	0.0667726018
AT5G44020	1.572348102	1.4503937297	1.3873732117	1.177721858	0.0679033565	0.0778661602	0.0672459568	0.1150250145
AT5G44070	1.214742974	1.3754255847	1.6885867737	1.2522799413	0.1639732517	0.085606685	0.2168331719	0.0666892215
AT5G44090	1.6916809927	2.0100400507	1.900276652	1.2953948177	0.180414043	0.2013432562	0.2418095964	0.0718720705
AT5G44110	1.9369440727	1.5162740347	1.2239971517	1.217840791	0.4478713084	0.0544553899	0.2142747816	0.0440462825
AT5G44120	1.754712894	1.3036684523	1.8494227057	4.2528870157	0.0930783063	0.5795476537	0.5057345576	3.2294514213
AT5G44130	1.0404196057	1.072117502	1.0300017353	1.102025849	0.0232492011	0.1068917826	0.0308238352	0.0984725145
AT5G44140	0.6640323377	0.6480684973	0.720437088	0.857506049	0.0351333006	0.0336015922	0.0525347413	0.0543182202
AT5G44180	1.2065007063	1.2031968537	1.2703484017	0.8370854023	0.299391408	0.0723669426	0.1731439289	0.1667061173
AT5G44320	1.06056993	0.9401463577	1.1452465517	1.059745025	0.0827941526	0.037485881	0.0929624085	0.1463097984
AT5G44340	1.4711178833	1.1920864197	1.0037704117	0.8101743977	0.122469386	0.1717786907	0.1021363911	0.0323966593
AT5G44520	0.836939392	0.9001162317	0.9487931017	1.0024286073	0.0249382805	0.0304743758	0.1020044453	0.0504214162
AT5G44635	1.6509092427	1.31311026	1.3381308363	1.1286386463	0.1066725252	0.0952762223	0.0793589014	0.0624098014
AT5G44650	0.9664340827	0.905262524	0.857952605	0.889291894	0.0185227157	0.0126208194	0.0508462607	0.0386868967
AT5G44720	1.0593821163	1.1574308947	1.2829112723	1.3563984813	0.0152771586	0.0519469577	0.1627554502	0.0268838544
AT5G44790	0.5633242703	0.6416124607	0.7299445437	0.821450937	0.0302203259	0.0564451314	0.0418812047	0.088019124
AT5G44800	1.4223390337	1.614954136	1.298089838	1.2193062787	0.1597319666	0.1009419916	0.0923992645	0.0664343627
AT5G45160	1.0181548163	0.9455364973	0.9974632093	1.1347630437	0.0861086684	0.0258397757	0.0865053744	0.1399314782
AT5G45170	0.8213952333	0.7809117797	0.8081872337	0.9674434093	0.0333679376	0.021020366	0.0608144923	0.0477810637
AT5G45280	1.2643867047	1.1992901447	1.013911945	1.0317037393	0.061184995	0.0716968937	0.0403437034	0.0665502175
AT5G45390	1.026540915	1.0237544	1.0084686493	1.0449896813	0.0221459794	0.0148892388	0.029462713	0.0346778446
AT5G45490	1.0880384847	0.8988715457	0.9104787147	1.0011210513	0.1753764104	0.1550332284	0.1263619802	0.0592857271
AT5G45500	1.136284846	1.035595133	1.0382079633	0.9067198763	0.0118448515	0.1349177678	0.1298328861	0.0687435276
AT5G45510	0.8648182803	0.8611134603	0.9235968807	0.7934137933	0.0145376381	0.0102057473	0.1233664242	0.0259487425
AT5G45620	0.993060971	0.976531675	1.034814676	0.9503440267	0.037509587	0.0715073085	0.0419444544	0.0524437709
AT5G45650	1.760463221	2.239335583	1.6843084933	1.695673792	0.2409199339	0.176118821	0.3495331177	0.2523443592
AT5G45680	1.0705422207	1.0863998797	1.08397083	1.059295509	0.0095694456	0.0529782094	0.0406615312	0.0265713855
AT5G45930	1.0969589897	1.5243002603	1.601926672	1.1934016263	0.0797135971	0.1388949755	0.0890752863	0.0827306286
AT5G45950	2.5790853703	1.9993878747	1.5637489053	1.2596984253	0.0638456196	0.2105208606	0.1073227619	0.1607116097
AT5G46070	1.4651453977	1.218540252	1.2133010717	1.0709109583	0.0429019899	0.0341750054	0.0135055423	0.0597245236
AT5G46110	1.009731753	1.1010387717	1.1879615807	1.077541133	0.0297115948	0.0268288399	0.0296640989	0.035667681
AT5G46210	1.1148653573	1.064365867	1.1466372763	1.112032696	0.1265686025	0.0598058959	0.0495219076	0.1052803421
AT5G46280	1.7059448623	1.5334702873	1.285129571	1.0622126073	0.1960996749	0.1676093683	0.1279702005	0.2291094938
AT5G46290	1.4632102233	1.3731807283	1.3182290477	1.2341832407	0.0967588689	0.1093099358	0.058632822	0.0453924335
AT5G46330	1.8042205913	0.9136739643	1.0117603907	0.7619842987	0.4697689147	0.60708479	0.2455965717	0.1564964293
AT5G46390	1.3737503707	1.1570156133	0.9603539777	0.9854434583	0.1638340644	0.0843860973	0.1464506532	0.0325318055
AT5G46420	1.0703499767	1.1177097923	1.3866446837	1.14167906	0.0123851225	0.0479863955	0.0453070204	0.1349226791
AT5G46430	0.896828023	0.8806585823	0.912300134	0.820400216	0.0418875738	0.0392024673	0.0336282804	0.0321471282
AT5G46570	1.3386086623	1.85392862	1.5023059467	1.1493647903	0.3498087341	0.1055831029	0.0887273093	0.0609330698
AT5G46580	1.2104177177	1.152976023	1.222034442	1.1536249817	0.0277463349	0.035979766	0.0794846646	0.1174325003
AT5G46630	1.1994327017	1.030902521	1.0298009823	1.0075565407	0.0930994156	0.0946458144	0.0206155627	0.0737658783
AT5G46750	1.1065155893	0.7915739793	0.7760276973	0.8074434903	0.155811149	0.0900875577	0.0987160556	0.0476471007
AT5G46790	1.0152218143	0.91331579	0.9250804867	0.969564768	0.0323733532	0.0371085752	0.0497732533	0.0147815004
AT5G46800	1.081458892	1.0967492877	1.118947625	1.108836369	0.0520141588	0.0450922222	0.0070520861	0.0537762089
AT5G46860	1.002644419	0.9489664777	0.9625246603	1.0633731137	0.0831284825	0.006836647	0.0409202174	0.048559643
AT5G47010	0.8264428937	0.6713739	0.5905858687	0.7531449423	0.0658236467	0.042316328	0.0672755431	0.0775031695
AT5G47030	0.9865492297	1.0113203673	1.0765449227	1.0482618697	0.0303571604	0.037716971	0.1522757757	0.0473387227
AT5G47040	0.877607834	0.9867638443	0.9630801333	0.8579333507	0.1697753686	0.1132134513	0.1012257519	0.0665503654
AT5G47110	0.838080823	0.7650816193	0.809951642	0.8034243877	0.0204080366	0.0206049993	0.0631473363	0.0478700891
AT5G47190	1.1674326993	1.0763699587	1.0576761747	0.9374025367	0.0290736623	0.0303037032	0.0621665057	0.0395455963
AT5G47210	1.350204797	1.1143103767	1.026936007	0.9591218277	0.0205779904	0.1069325557	0.012274385	0.0839671487
AT5G47480	0.965012216	0.97851894	1.3242380123	0.9498696867	0.1075201859	0.044521359	0.2252583142	0.2266815901
AT5G47650	0.7619061833	0.6599299357	0.8820628423	0.9175563173	0.1481367584	0.0222093508	0.0365643906	0.0302112705
AT5G47690	0.9963459437	0.9244841387	1.071202597	0.7611561327	0.017929787	0.0107564517	0.1128281925	0.0399402421
AT5G47700	1.0336788707	0.9550530433	0.9100667443	0.8332786603	0.084856346	0.0368945523	0.0260200931	0.0331265363
AT5G47760	0.6148193363	0.6378885717	0.655872718	0.9714347953	0.0880588482	0.0361353068	0.0826150524	0.1200644148
AT5G47770	1.2261753203	1.116721742	1.0124352423	1.073137458	0.0461772898	0.1063644459	0.0252702491	0.1144563716
AT5G47780	1.3639325773	1.284707811	1.3464369637	1.4685390427	0.1755587955	0.0560900744	0.2051922779	0.2707045726
AT5G47820	0.453743492	0.4068981983	0.361837814	0.570575444	0.0825315115	0.0512303547	0.0261304721	0.1039866877
AT5G47840	1.03343123	0.993997618	1.005846608	1.1322124053	0.0153275077	0.0214852348	0.0232230128	0.039427638
AT5G47860	1.2823805997	1.244751602	1.1997401273	1.2775513817	0.025803012	0.0922276282	0.0793672837	0.0610987026
AT5G47870	1.1181120237	1.091839234	1.0955069723	1.0172330323	0.054677447	0.0486841486	0.106668656	0.0213397114
AT5G47890	0.9970331483	0.9457660017	0.9211247017	0.8951550477	0.0538755305	0.0175475914	0.0089779957	0.0122694948
AT5G47910	1.0978207077	0.905377644	1.0201909353	0.9847068297	0.2099312038	0.0839256582	0.2488562535	0.1115690621
AT5G47930	1.4855392593	1.289659938	1.2122809327	1.0537752117	0.2500343711	0.1061073473	0.1193286284	0.0576485159
AT5G48020	0.96125502	0.979911393	0.9865093927	1.0451279707	0.0008583972	0.0345243483	0.0813120803	0.0457832418
AT5G48030	0.9458548793	0.866643453	0.8992590913	0.9451839377	0.0880408685	0.0850120886	0.0498759163	0.1324110115
AT5G48120	0.8691701393	0.9389032567	0.9026464803	0.8951942217	0.2219360503	0.1380650219	0.1680952801	0.0520278016
AT5G48180	0.8329251947	0.8316852577	0.8397001477	0.992621845	0.0124152083	0.0182023447	0.0218390346	0.0246899889
